Sink,  ,Arabeyes Technical Dictionary
Site, موقع ,Arabeyes Technical Dictionary
Sitename, اسم موقع ,Arabeyes Technical Dictionary
Size, حجم، سعة ,Arabeyes Technical Dictionary
Size box, صندوق الأحجام ,Arabeyes Technical Dictionary
Skew, انحراف ,Arabeyes Technical Dictionary
Skewness,  ,Arabeyes Technical Dictionary
Skin,  ,Arabeyes Technical Dictionary
Skip, تخطى ,Arabeyes Technical Dictionary
Skolemisation,  ,Arabeyes Technical Dictionary
Skrog,  ,Arabeyes Technical Dictionary
Skulker,  ,Arabeyes Technical Dictionary
Sky, سماء ,Arabeyes Technical Dictionary
Slant,  ,Arabeyes Technical Dictionary
Slash, شرطة مائلة ,Arabeyes Technical Dictionary
Slashed Cross, كروس ستي ,Arabeyes Technical Dictionary
Slave, تابع ,Arabeyes Technical Dictionary
Slave cycle,  ,Arabeyes Technical Dictionary
Slave server,  ,Arabeyes Technical Dictionary
Sleep, نوم ,Arabeyes Technical Dictionary
Sleeping, نائم ,Arabeyes Technical Dictionary
Slice, شريحة ,Arabeyes Technical Dictionary
Slide, شريحة، ينزلق ,Arabeyes Technical Dictionary
Slider,  ,Arabeyes Technical Dictionary
Sliding-window,  ,Arabeyes Technical Dictionary
SLIP, SLIP ,Arabeyes Technical Dictionary
Slog,  ,Arabeyes Technical Dictionary
Slogan, شِعار ,Arabeyes Technical Dictionary
Slot, فتحة ,Arabeyes Technical Dictionary
Slow, بطيء ,Arabeyes Technical Dictionary
Slow terminals, مطارِف بطيئة ,Arabeyes Technical Dictionary
Smail,  ,Arabeyes Technical Dictionary
Smalles,  ,Arabeyes Technical Dictionary
Smart,  ,Arabeyes Technical Dictionary
Smart card,  ,Arabeyes Technical Dictionary
Smart terminal, طرفية متطورة ,Arabeyes Technical Dictionary
Smash case,  ,Arabeyes Technical Dictionary
Smash sum,  ,Arabeyes Technical Dictionary
Smiley,  ,Arabeyes Technical Dictionary
Smooth, ناعم ,Arabeyes Technical Dictionary
SMTP, SMTP ,Arabeyes Technical Dictionary
Snaf,  ,Arabeyes Technical Dictionary
Snag,  ,Arabeyes Technical Dictionary
Snail mail,  ,Arabeyes Technical Dictionary
Snap,  ,Arabeyes Technical Dictionary
Snap dump,  ,Arabeyes Technical Dictionary
Snapshot,  ,Arabeyes Technical Dictionary
Sneakernet,  ,Arabeyes Technical Dictionary
Sniff, يستنشق،يستشم ,Arabeyes Technical Dictionary
Sniffer, مراقب الشبكة ,Arabeyes Technical Dictionary
Snippet, مقطع ,Arabeyes Technical Dictionary
Snooze, إغفاءة،غفوة ,Arabeyes Technical Dictionary
Social Network,  ,Arabeyes Technical Dictionary
Social science number,  ,Arabeyes Technical Dictionary
Socket, مقبس ,Arabeyes Technical Dictionary
SOCKS Server, نادل STUN ,Arabeyes Technical Dictionary
Softcopy,  ,Arabeyes Technical Dictionary
Soft key,  ,Arabeyes Technical Dictionary
Soft keys, مفاتيح التحول ,Arabeyes Technical Dictionary
Soft limit,  ,Arabeyes Technical Dictionary
Soft link,  ,Arabeyes Technical Dictionary
Soft return,  ,Arabeyes Technical Dictionary
Software, برمجية ,Arabeyes Technical Dictionary
Software audit, رقابة البرنامج، فحص البرنامج ,Arabeyes Technical Dictionary
Software bug,  ,Arabeyes Technical Dictionary
Software development kit, حقيبة تطوير برامج ,Arabeyes Technical Dictionary
Software development life cycle,  ,Arabeyes Technical Dictionary
Software enabling,  ,Arabeyes Technical Dictionary
Software engineering, هندسة البرمجيات ,Arabeyes Technical Dictionary
Software Foundation, أساسٌ فارغ ,Arabeyes Technical Dictionary
Software handshaking,  ,Arabeyes Technical Dictionary
Software interrupt,  ,Arabeyes Technical Dictionary
Software law,  ,Arabeyes Technical Dictionary
Software life-cycle,  ,Arabeyes Technical Dictionary
Software metric,  ,Arabeyes Technical Dictionary
Software patent,  ,Arabeyes Technical Dictionary
Software piracy, قرصنة البرامج ,Arabeyes Technical Dictionary
Software pirate, قرصان البرامج ,Arabeyes Technical Dictionary
Software reliability, عِوَل البرنامج ,Arabeyes Technical Dictionary
Software theft, سرقة البرامج ,Arabeyes Technical Dictionary
Softweave,  ,Arabeyes Technical Dictionary
Soft wrap,  ,Arabeyes Technical Dictionary
Softy,  ,Arabeyes Technical Dictionary
Solarization,  ,Arabeyes Technical Dictionary
Solid, صلب ,Arabeyes Technical Dictionary
Solid lines, أقصى عدد من السّطور ,Arabeyes Technical Dictionary
Solid model,  ,Arabeyes Technical Dictionary
Solid-state storage device,  ,Arabeyes Technical Dictionary
Solution,  ,Arabeyes Technical Dictionary
Sort, فرز ,Arabeyes Technical Dictionary
Sorted, مفروز، مرتب ,Arabeyes Technical Dictionary
Sorting, فرز،ترتيب ,Arabeyes Technical Dictionary
Sort order,  ,Arabeyes Technical Dictionary
Sound, صوت ,Arabeyes Technical Dictionary
Sound card, بطاقة الصوت ,Arabeyes Technical Dictionary
Soundness,  ,Arabeyes Technical Dictionary
Soundproofing,  ,Arabeyes Technical Dictionary
Source, مصدر ,Arabeyes Technical Dictionary
Source code, الشيفرة الأصليّة ,Arabeyes Technical Dictionary
Source language,  ,Arabeyes Technical Dictionary
Source package,  ,Arabeyes Technical Dictionary
Source route,  ,Arabeyes Technical Dictionary
Source routing,  ,Arabeyes Technical Dictionary
Source tree,  ,Arabeyes Technical Dictionary
Southbridge, الجسر الجنوبي ,Arabeyes Technical Dictionary
Space, فضاء، فراغ، مجال ,Arabeyes Technical Dictionary
Space bar, مسطرة المسافات ,Arabeyes Technical Dictionary
Spacebar, مفتاح الفراغ ,Arabeyes Technical Dictionary
Space character, تشفيرة الرموز ,Arabeyes Technical Dictionary
Space complexity,  ,Arabeyes Technical Dictionary
Space leak,  ,Arabeyes Technical Dictionary
Spacing, مباعدة ,Arabeyes Technical Dictionary
Spaghetti code,  ,Arabeyes Technical Dictionary
Spam, سخام ,Arabeyes Technical Dictionary
Spamdex,  ,Arabeyes Technical Dictionary
Spamming,  ,Arabeyes Technical Dictionary
Span, إتساع، برهة ,Arabeyes Technical Dictionary
Spanning tree algorithm,  ,Arabeyes Technical Dictionary
Spare, أحتياطي ,Arabeyes Technical Dictionary
Sparse,  ,Arabeyes Technical Dictionary
Spawn,  ,Arabeyes Technical Dictionary
Speaker,  ,Arabeyes Technical Dictionary
Spec,  ,Arabeyes Technical Dictionary
Special, خاص ,Arabeyes Technical Dictionary
Special character,  ,Arabeyes Technical Dictionary
Special file,  ,Arabeyes Technical Dictionary
Specialisation, تخصص ,Arabeyes Technical Dictionary
Specialized, متخصص ,Arabeyes Technical Dictionary
Specials, خاصيات ,Arabeyes Technical Dictionary
Specific address, عنوان مخصص ,Arabeyes Technical Dictionary
Specification, مواصفة ,Arabeyes Technical Dictionary
Specify, تحديد ,Arabeyes Technical Dictionary
Specular,  ,Arabeyes Technical Dictionary
Speculative evaluation,  ,Arabeyes Technical Dictionary
Speculative execution,  ,Arabeyes Technical Dictionary
Speech recognition, التعرف على الكلام ,Arabeyes Technical Dictionary
Speech synthesis,  ,Arabeyes Technical Dictionary
Speed, سرعة ,Arabeyes Technical Dictionary
Spell,  ,Arabeyes Technical Dictionary
Spellcheck, مراجعة التهجئة ,Arabeyes Technical Dictionary
Spell checker, مدقق إملائي ,Arabeyes Technical Dictionary
Spelling, هجاء ,Arabeyes Technical Dictionary
Sphere, كرة ,Arabeyes Technical Dictionary
Spider,  ,Arabeyes Technical Dictionary
Spike,  ,Arabeyes Technical Dictionary
Spill, طوفان ,Arabeyes Technical Dictionary
Spinbox,  ,Arabeyes Technical Dictionary
Spiral,  ,Arabeyes Technical Dictionary
Spiral model,  ,Arabeyes Technical Dictionary
Splash, شاشة بدء ,Arabeyes Technical Dictionary
Splash screen, شاشة البداية ,Arabeyes Technical Dictionary
Split, انقسام ,Arabeyes Technical Dictionary
Split brain,  ,Arabeyes Technical Dictionary
Split pane,  ,Arabeyes Technical Dictionary
Splot,  ,Arabeyes Technical Dictionary
Spoof, ينتحل ,Arabeyes Technical Dictionary
Spoofing,  ,Arabeyes Technical Dictionary
Spool,  ,Arabeyes Technical Dictionary
Spooler,  ,Arabeyes Technical Dictionary
Spread sheet, ورقة حساب ,Arabeyes Technical Dictionary
Spreadsheet, جدول ممتد ,Arabeyes Technical Dictionary
Spread spectrum communications,  ,Arabeyes Technical Dictionary
Sprite,  ,Arabeyes Technical Dictionary
Sprocket feed,  ,Arabeyes Technical Dictionary
Spyware, برنامج تجسس ,Arabeyes Technical Dictionary
Square, مربع ,Arabeyes Technical Dictionary
Square bracket, قوس مربع ,Arabeyes Technical Dictionary
Square numbers, الأعداد المربّعة ,Arabeyes Technical Dictionary
Squatting, (جلوس) القُرفصاء ,Arabeyes Technical Dictionary
Stabilize,  ,Arabeyes Technical Dictionary
Stack, رصة،رصّ ,Arabeyes Technical Dictionary
Stack compression,  ,Arabeyes Technical Dictionary
Stacked,  ,Arabeyes Technical Dictionary
Stack frame,  ,Arabeyes Technical Dictionary
Stacking order,  ,Arabeyes Technical Dictionary
Stack loader,  ,Arabeyes Technical Dictionary
Stack overflow,  ,Arabeyes Technical Dictionary
Stack pointer, مؤشر الرصة ,Arabeyes Technical Dictionary
Stack segment, مقطع محجوز من الرصة ,Arabeyes Technical Dictionary
Stack traceback,  ,Arabeyes Technical Dictionary
Staircase,  ,Arabeyes Technical Dictionary
Staircasing,  ,Arabeyes Technical Dictionary
Stake,  ,Arabeyes Technical Dictionary
Stalled,  ,Arabeyes Technical Dictionary
Stand alone, قائم بذاته ,Arabeyes Technical Dictionary
Standalone,  ,Arabeyes Technical Dictionary
Standard, معيار، معياري ,Arabeyes Technical Dictionary
Standard deviation, الانحراف المعياري ,Arabeyes Technical Dictionary
Standard disclaimer,  ,Arabeyes Technical Dictionary
Standard error, خطأ قياسي ,Arabeyes Technical Dictionary
Standard for robot exclusion,  ,Arabeyes Technical Dictionary
Standard input, دخْل قياسي ,Arabeyes Technical Dictionary
Standard interpretation,  ,Arabeyes Technical Dictionary
Standard output, خرْج قياسي ,Arabeyes Technical Dictionary
Standard semantics,  ,Arabeyes Technical Dictionary
Standby, احتياطي ,Arabeyes Technical Dictionary
Star, نجمة ,Arabeyes Technical Dictionary
Star network, شبكة على شكل نجمة ,Arabeyes Technical Dictionary
Start, بداية ,Arabeyes Technical Dictionary
Start bi,  ,Arabeyes Technical Dictionary
Starting, بدء ,Arabeyes Technical Dictionary
Start tag,  ,Arabeyes Technical Dictionary
Startup, بدء التشغيل ,Arabeyes Technical Dictionary
Startup files, ملفات برنامج البدء ,Arabeyes Technical Dictionary
Startup Program, برنامج بدء تشغيل ,Arabeyes Technical Dictionary
State, حالة ,Arabeyes Technical Dictionary
State diagram,  ,Arabeyes Technical Dictionary
Stateless,  ,Arabeyes Technical Dictionary
State machine,  ,Arabeyes Technical Dictionary
Statement,  ,Arabeyes Technical Dictionary
State transition diagram,  ,Arabeyes Technical Dictionary
Static, ثابت،سكوني ,Arabeyes Technical Dictionary
Static allocation,  ,Arabeyes Technical Dictionary
Statically typed,  ,Arabeyes Technical Dictionary
Static analysis, تحليل ثابت، تحليل ساكن ,Arabeyes Technical Dictionary
Static database management system,  ,Arabeyes Technical Dictionary
Static field, حقل ثابت ,Arabeyes Technical Dictionary
Static link,  ,Arabeyes Technical Dictionary
Static linking,  ,Arabeyes Technical Dictionary
Static nested scope,  ,Arabeyes Technical Dictionary
Static nested scoping,  ,Arabeyes Technical Dictionary
Static random access memory,  ,Arabeyes Technical Dictionary
Static scope,  ,Arabeyes Technical Dictionary
Static typing,  ,Arabeyes Technical Dictionary
Statistical, أحصائي ,Arabeyes Technical Dictionary
Statistical time division multiplexing,  ,Arabeyes Technical Dictionary
Statistics, إحصائيات ,Arabeyes Technical Dictionary
Stats,  ,Arabeyes Technical Dictionary
Status, حالة ,Arabeyes Technical Dictionary
Status bar, شريط المعلومات ,Arabeyes Technical Dictionary
Statusbar,  ,Arabeyes Technical Dictionary
Steganography,  ,Arabeyes Technical Dictionary
Stemmer,  ,Arabeyes Technical Dictionary
Stemming,  ,Arabeyes Technical Dictionary
Step, خطوة ,Arabeyes Technical Dictionary
Stepwise refinement,  ,Arabeyes Technical Dictionary
Stereogram,  ,Arabeyes Technical Dictionary
Stereotype,  ,Arabeyes Technical Dictionary
Sticky,  ,Arabeyes Technical Dictionary
Sticky analysis,  ,Arabeyes Technical Dictionary
Sticky bit,  ,Arabeyes Technical Dictionary
Sticky content,  ,Arabeyes Technical Dictionary
Sticky data,  ,Arabeyes Technical Dictionary
Sticky keys,  ,Arabeyes Technical Dictionary
Sticky notes,  ,Arabeyes Technical Dictionary
Stipple,  ,Arabeyes Technical Dictionary
Stochastic, عشوائي ,Arabeyes Technical Dictionary
Stock-keeping unit,  ,Arabeyes Technical Dictionary
Stock Ticker, المخزون المتبقّي: ,Arabeyes Technical Dictionary
Stone,  ,Arabeyes Technical Dictionary
Stop, وقوف ,Arabeyes Technical Dictionary
Stop bit,  ,Arabeyes Technical Dictionary
Stopping,  ,Arabeyes Technical Dictionary
Stop words,  ,Arabeyes Technical Dictionary
Storage, تخزين ,Arabeyes Technical Dictionary
Storage card, بطاقة التخزين ,Arabeyes Technical Dictionary
Storage pool,  ,Arabeyes Technical Dictionary
Storage space, حجم التخزين ,Arabeyes Technical Dictionary
Store, تخزين ,Arabeyes Technical Dictionary
Store and forward,  ,Arabeyes Technical Dictionary
Stored procedure,  ,Arabeyes Technical Dictionary
Storm,  ,Arabeyes Technical Dictionary
Stream, دفق :: تدفق ,Arabeyes Technical Dictionary
Streaming,  ,Arabeyes Technical Dictionary
Stream-oriented,  ,Arabeyes Technical Dictionary
Strength reduction,  ,Arabeyes Technical Dictionary
Stress, ضغط ميكانيكي ,Arabeyes Technical Dictionary
Stress testing,  ,Arabeyes Technical Dictionary
Stretch,  ,Arabeyes Technical Dictionary
Stretched, متمدد، ممدد ,Arabeyes Technical Dictionary
Strict, صارم ,Arabeyes Technical Dictionary
Strict evaluation,  ,Arabeyes Technical Dictionary
Strikeout,  ,Arabeyes Technical Dictionary
Strikethrough, مشطوب،يتوسطه خط ,Arabeyes Technical Dictionary
Strikethrought,  ,Arabeyes Technical Dictionary
String, مقطع ,Arabeyes Technical Dictionary
String reduction,  ,Arabeyes Technical Dictionary
String variable,  ,Arabeyes Technical Dictionary
Strip, شُقّة، نزع ,Arabeyes Technical Dictionary
Stripchart program,  ,Arabeyes Technical Dictionary
Stripe,  ,Arabeyes Technical Dictionary
Stripe set,  ,Arabeyes Technical Dictionary
Striping,  ,Arabeyes Technical Dictionary
Stroke, يصدم ,Arabeyes Technical Dictionary
Stroke font object,  ,Arabeyes Technical Dictionary
Strongly connected component,  ,Arabeyes Technical Dictionary
Strongly typed,  ,Arabeyes Technical Dictionary
Strong typing,  ,Arabeyes Technical Dictionary
Struct,  ,Arabeyes Technical Dictionary
Structural recursion,  ,Arabeyes Technical Dictionary
Structure, بنية ,Arabeyes Technical Dictionary
Structured analysis,  ,Arabeyes Technical Dictionary
Structured design,  ,Arabeyes Technical Dictionary
Structure diagram,  ,Arabeyes Technical Dictionary
Structured language,  ,Arabeyes Technical Dictionary
Structured programming,  ,Arabeyes Technical Dictionary
Stub, بذرة ,Arabeyes Technical Dictionary
Stub network,  ,Arabeyes Technical Dictionary
STUN,  ,Arabeyes Technical Dictionary
Stupid-sort,  ,Arabeyes Technical Dictionary
Style,  ,Arabeyes Technical Dictionary
Stylesheet,  ,Arabeyes Technical Dictionary
Stylewriter,  ,Arabeyes Technical Dictionary
Stylus,  ,Arabeyes Technical Dictionary
Sub, فرعي ,Arabeyes Technical Dictionary
Subband encoding,  ,Arabeyes Technical Dictionary
Subclass, فئة فرعية ,Arabeyes Technical Dictionary
Sub directory, دليل فرعي ,Arabeyes Technical Dictionary
Subdirectory,  ,Arabeyes Technical Dictionary
Subdivision,  ,Arabeyes Technical Dictionary
Subfield, حقل فرعي ,Arabeyes Technical Dictionary
Sub folder, مجلد فرعي ,Arabeyes Technical Dictionary
Subject,  ,Arabeyes Technical Dictionary
Subject index, دليل المواضيع ,Arabeyes Technical Dictionary
Subject-oriented programming,  ,Arabeyes Technical Dictionary
Sublanguage,  ,Arabeyes Technical Dictionary
Submenu,  ,Arabeyes Technical Dictionary
Submission, اشتراك ,Arabeyes Technical Dictionary
Submit, اشترك، ارسل ,Arabeyes Technical Dictionary
Subnet,  ,Arabeyes Technical Dictionary
Subnet address,  ,Arabeyes Technical Dictionary
Subnet mask, قناع الشبكة الفرعية ,Arabeyes Technical Dictionary
Subnet number,  ,Arabeyes Technical Dictionary
Subnetting,  ,Arabeyes Technical Dictionary
Subnotebook,  ,Arabeyes Technical Dictionary
Subroutine,  ,Arabeyes Technical Dictionary
Subscribe, تسجيل ,Arabeyes Technical Dictionary
Subscribed,  ,Arabeyes Technical Dictionary
Subscribing,  ,Arabeyes Technical Dictionary
Subscript,  ,Arabeyes Technical Dictionary
Subscription, تسجيل ,Arabeyes Technical Dictionary
Subset,  ,Arabeyes Technical Dictionary
Subshell support,  ,Arabeyes Technical Dictionary
Substituted,  ,Arabeyes Technical Dictionary
Substitution,  ,Arabeyes Technical Dictionary
Substrate,  ,Arabeyes Technical Dictionary
Substring,  ,Arabeyes Technical Dictionary
Substructure,  ,Arabeyes Technical Dictionary
Subsystem,  ,Arabeyes Technical Dictionary
Subtitle,  ,Arabeyes Technical Dictionary
Subtotal, المجموع الفرعي ,Arabeyes Technical Dictionary
Subtract,  ,Arabeyes Technical Dictionary
Subtype,  ,Arabeyes Technical Dictionary
Subtyping,  ,Arabeyes Technical Dictionary
Succeed, نجاح ,Arabeyes Technical Dictionary
Successor,  ,Arabeyes Technical Dictionary
Sufficient, كافي ,Arabeyes Technical Dictionary
Sufficiently small, صغير كافيا ,Arabeyes Technical Dictionary
Suffix, لاحقة ,Arabeyes Technical Dictionary
Suggest, اقتراح ,Arabeyes Technical Dictionary
Suggestion, اقتراح ,Arabeyes Technical Dictionary
Suite,  ,Arabeyes Technical Dictionary
Sum, جمع، مجموع ,Arabeyes Technical Dictionary
Summary, ملخص ,Arabeyes Technical Dictionary
Sum (noun), مجموع ,Arabeyes Technical Dictionary
Sum (verb), جمع ,Arabeyes Technical Dictionary
Sun-stools,  ,Arabeyes Technical Dictionary
Super,  ,Arabeyes Technical Dictionary
Superblock,  ,Arabeyes Technical Dictionary
Superclass,  ,Arabeyes Technical Dictionary
Supercombinators,  ,Arabeyes Technical Dictionary
Supercompilation,  ,Arabeyes Technical Dictionary
Supercomputer,  ,Arabeyes Technical Dictionary
Superhighway,  ,Arabeyes Technical Dictionary
Superimpose,  ,Arabeyes Technical Dictionary
Super minicomputer,  ,Arabeyes Technical Dictionary
Superordinate,  ,Arabeyes Technical Dictionary
Superpipelined,  ,Arabeyes Technical Dictionary
Superscalar,  ,Arabeyes Technical Dictionary
Superscript,  ,Arabeyes Technical Dictionary
Superset,  ,Arabeyes Technical Dictionary
Supertype,  ,Arabeyes Technical Dictionary
Superuser, مستخدم جذر ,Arabeyes Technical Dictionary
Supervisor mode, وضع المشرف ,Arabeyes Technical Dictionary
Support, دعم، مساعدة ,Arabeyes Technical Dictionary
Supremum,  ,Arabeyes Technical Dictionary
Surface, مساحة ,Arabeyes Technical Dictionary
Surfaces,  ,Arabeyes Technical Dictionary
Surfing,  ,Arabeyes Technical Dictionary
Surjection,  ,Arabeyes Technical Dictionary
Surjective,  ,Arabeyes Technical Dictionary
Surrogate key,  ,Arabeyes Technical Dictionary
Suspend, تعليق ,Arabeyes Technical Dictionary
Suspension, توقيف ,Arabeyes Technical Dictionary
Suspicious, مشكوك فيه ,Arabeyes Technical Dictionary
Svg,  ,Arabeyes Technical Dictionary
Swallow, أبلع ,Arabeyes Technical Dictionary
Swap, إبدال ,Arabeyes Technical Dictionary
Swap file, ملف الذاكرة الظاهرية ,Arabeyes Technical Dictionary
Swap partition,  ,Arabeyes Technical Dictionary
Swapped in,  ,Arabeyes Technical Dictionary
Swapped out,  ,Arabeyes Technical Dictionary
Swapping,  ,Arabeyes Technical Dictionary
Swap space,  ,Arabeyes Technical Dictionary
Sweden, السويد ,Arabeyes Technical Dictionary
Swedish, السويدية ,Arabeyes Technical Dictionary
Switch, تحول ,Arabeyes Technical Dictionary
Switchboard,  ,Arabeyes Technical Dictionary
Switched virtual circuit,  ,Arabeyes Technical Dictionary
Switched virtual connection,  ,Arabeyes Technical Dictionary
Switching,  ,Arabeyes Technical Dictionary
Switching hub, موزع تبديل ,Arabeyes Technical Dictionary
Switch level, مستوى واحد ,Arabeyes Technical Dictionary
Switchover,  ,Arabeyes Technical Dictionary
Switch statement,  ,Arabeyes Technical Dictionary
Switzerland, سويسرا ,Arabeyes Technical Dictionary
Swung dash,  ,Arabeyes Technical Dictionary
SYLK file, إنتقاء ملف ,Arabeyes Technical Dictionary
Symbol, رمز ,Arabeyes Technical Dictionary
Symbolic inference,  ,Arabeyes Technical Dictionary
Symbolic link, وصلة رمزية ,Arabeyes Technical Dictionary
Symbolic logic, المنطق الرمزي ,Arabeyes Technical Dictionary
Symbolic mathematics,  ,Arabeyes Technical Dictionary
Symbols, رموز ,Arabeyes Technical Dictionary
Symlink, وصلة رمزية ,Arabeyes Technical Dictionary
Symmetric, مُتَناظِر ,Arabeyes Technical Dictionary
Symmetric control,  ,Arabeyes Technical Dictionary
Symmetric key cryptography,  ,Arabeyes Technical Dictionary
Symmetric multiprocessing, معالجة متعددة مختلفة ,Arabeyes Technical Dictionary
Symmetric multiprocessor,  ,Arabeyes Technical Dictionary
Sync, مزامنة ,Arabeyes Technical Dictionary
Synchronize, مزامنة ,Arabeyes Technical Dictionary
Synchronized,  ,Arabeyes Technical Dictionary
Synchronous, متزامن ,Arabeyes Technical Dictionary
Synchronous key encryption,  ,Arabeyes Technical Dictionary
Sync level,  ,Arabeyes Technical Dictionary
Sync pulse,  ,Arabeyes Technical Dictionary
Synflood,  ,Arabeyes Technical Dictionary
Synonym, مرادف، مترادف ,Arabeyes Technical Dictionary
Synonym ring,  ,Arabeyes Technical Dictionary
Syntax, صياغة ,Arabeyes Technical Dictionary
Syntax directed translation,  ,Arabeyes Technical Dictionary
Syntax error, خطأ في بناء الجملة ,Arabeyes Technical Dictionary
Syntax highlighting,  ,Arabeyes Technical Dictionary
Syntax tree,  ,Arabeyes Technical Dictionary
Synthesis,  ,Arabeyes Technical Dictionary
Synthetic image, صورة اصطناعية ,Arabeyes Technical Dictionary
Sysadmin,  ,Arabeyes Technical Dictionary
System, نظام ,Arabeyes Technical Dictionary
System administration, ادارة النظام ,Arabeyes Technical Dictionary
System administrator, مدير النظام ,Arabeyes Technical Dictionary
System analysis, فحص النظام، تحليل النظام ,Arabeyes Technical Dictionary
System analyst,  ,Arabeyes Technical Dictionary
System beep,  ,Arabeyes Technical Dictionary
System bell, ناقوس النظام ,Arabeyes Technical Dictionary
System board, لوح النظام ,Arabeyes Technical Dictionary
System bus,  ,Arabeyes Technical Dictionary
System call,  ,Arabeyes Technical Dictionary
System catalog,  ,Arabeyes Technical Dictionary
System Configuration, تعريفات النظام ,Arabeyes Technical Dictionary
System controller,  ,Arabeyes Technical Dictionary
System management,  ,Arabeyes Technical Dictionary
System manager,  ,Arabeyes Technical Dictionary
System message,  ,Arabeyes Technical Dictionary
System name,  ,Arabeyes Technical Dictionary
System number,  ,Arabeyes Technical Dictionary
System operator,  ,Arabeyes Technical Dictionary
System programming language, لغة برمجة النظام ,Arabeyes Technical Dictionary
Systems analyst,  ,Arabeyes Technical Dictionary
System settings,  ,Arabeyes Technical Dictionary
Systems jock,  ,Arabeyes Technical Dictionary
System software, برنامج النظام ,Arabeyes Technical Dictionary
Systems operator,  ,Arabeyes Technical Dictionary
Systems programmer, مبرمج الانظمة ,Arabeyes Technical Dictionary
Systems programming, برمجة الانظمة ,Arabeyes Technical Dictionary
System state, حالة النظام ,Arabeyes Technical Dictionary
System testing, تجربة النظام ,Arabeyes Technical Dictionary
System tray,  ,Arabeyes Technical Dictionary
System type, نوع النظام ,Arabeyes Technical Dictionary
System unit, وحدة النظام ,Arabeyes Technical Dictionary
System Wide,  ,Arabeyes Technical Dictionary
Systolic array,  ,Arabeyes Technical Dictionary
Tab, لسان ,Arabeyes Technical Dictionary
Tabbed,  ,Arabeyes Technical Dictionary
Table, جدول ,Arabeyes Technical Dictionary
Tablet,  ,Arabeyes Technical Dictionary
Tabulation, جدولة ,Arabeyes Technical Dictionary
Tag, وَسْم ,Arabeyes Technical Dictionary
Tagging,  ,Arabeyes Technical Dictionary
Talk,  ,Arabeyes Technical Dictionary
Tall,  ,Arabeyes Technical Dictionary
Tap, نقرة ,Arabeyes Technical Dictionary
Tar archive, إنشاء محفوظة ,Arabeyes Technical Dictionary
Target file, إنتقاء ملف ,Arabeyes Technical Dictionary
Task, مَهمّة ,Arabeyes Technical Dictionary
Taskbar, شريط المهام ,Arabeyes Technical Dictionary
Tastkt,  ,Arabeyes Technical Dictionary
TCLASS,  ,Arabeyes Technical Dictionary
TCP/IP,  ,Arabeyes Technical Dictionary
Team,  ,Arabeyes Technical Dictionary
Tear-off,  ,Arabeyes Technical Dictionary
Technic,  ,Arabeyes Technical Dictionary
Technique, تقنية ,Arabeyes Technical Dictionary
Technology, تقانة ,Arabeyes Technical Dictionary
Telnet,  ,Arabeyes Technical Dictionary
Temp file, ملف مؤقت ,Arabeyes Technical Dictionary
Template, قالب ,Arabeyes Technical Dictionary
Temporary buffer, (ذاكرة مخبأة) ,Arabeyes Technical Dictionary
Tentative, غير نهائي ,Arabeyes Technical Dictionary
Term, مصطلح ,Arabeyes Technical Dictionary
Terminal, طرفيّة ,Arabeyes Technical Dictionary
Terminate, انهاء. ,Arabeyes Technical Dictionary
Terminus,  ,Arabeyes Technical Dictionary
TERM variable, عرض _قابل للتغيير: ,Arabeyes Technical Dictionary
Ternary,  ,Arabeyes Technical Dictionary
Test, اختبار ,Arabeyes Technical Dictionary
Test Module, اختبار الوحدة ,Arabeyes Technical Dictionary
TeX,  ,Arabeyes Technical Dictionary
Text, نص ,Arabeyes Technical Dictionary
Text area, مساحة التبليغ ,Arabeyes Technical Dictionary
Text only, نص فقط ,Arabeyes Technical Dictionary
Textual name, اسم الموصول ,Arabeyes Technical Dictionary
Theme, سِمة ,Arabeyes Technical Dictionary
Thesaurus, مكنز ,Arabeyes Technical Dictionary
Third party, طرف ثالث ,Arabeyes Technical Dictionary
Third-party,  ,Arabeyes Technical Dictionary
Third-party repository,  ,Arabeyes Technical Dictionary
Thread, مناقشة ,Arabeyes Technical Dictionary
Threading, تشعب ,Arabeyes Technical Dictionary
Threshold, ال_عتبة: ,Arabeyes Technical Dictionary
Thumbnail, مصغرة ,Arabeyes Technical Dictionary
Thumb Nails,  ,Arabeyes Technical Dictionary
Tick,  ,Arabeyes Technical Dictionary
Ticker Properties, خصائص القائمة ,Arabeyes Technical Dictionary
Tilde, مدة ,Arabeyes Technical Dictionary
Tile,  ,Arabeyes Technical Dictionary
Time format, هيئة الوقت ,Arabeyes Technical Dictionary
Timeout, مهلة :: انتهت المهلة ,Arabeyes Technical Dictionary
Timer, المؤقت ,Arabeyes Technical Dictionary
Time stamp, طابع زمني ,Arabeyes Technical Dictionary
Timestamp, ختم زمني ,Arabeyes Technical Dictionary
Time Zone, منطقة زمنية ,Arabeyes Technical Dictionary
Timezone, نطاق زمني ,Arabeyes Technical Dictionary
Timing, توقيت ,Arabeyes Technical Dictionary
Tint,  ,Arabeyes Technical Dictionary
Tip,  ,Arabeyes Technical Dictionary
Title, عنوان ,Arabeyes Technical Dictionary
Tivoization,  ,Arabeyes Technical Dictionary
TODO List, قائمة المهام ,Arabeyes Technical Dictionary
Toggle, تبديل ,Arabeyes Technical Dictionary
Token,  ,Arabeyes Technical Dictionary
